movieId,title,genres,Mean,Number of Ratings
2118,"Dead Zone, The (1983)",Thriller,3.7,20
2119,Maximum Overdrive (1986),Horror,3,6
2120,Needful Things (1993),Drama|Horror,3.1666666666666665,9
2121,Cujo (1983),Horror|Thriller,2.7777777777777777,9
2122,Children of the Corn (1984),Horror|Thriller,2.3181818181818183,11
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,3.15,10
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,3.2857142857142856,35
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,3.75,28
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,2.8043478260869565,23
2128,Safe Men (1998),Comedy,3,2
2130,Atlantic City (1980),Crime|Drama|Romance,4.125,12
2131,Autumn Sonata (Höstsonaten) (1978),Drama,4.5,5
2132,Who's Afraid of Virginia Woolf? (1966),Drama,4.195652173913044,23
2133,Adventures in Babysitting (1987),Adventure|Comedy,3.1136363636363638,22
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,3.138888888888889,36
2135,Doctor Dolittle (1967),Adventure|Children|Musical,3,12
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,2.6944444444444446,18
2137,Charlotte's Web (1973),Animation|Children,3.8,25
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,4,14
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,3.2222222222222223,27
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,3.6785714285714284,28
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,3.3653846153846154,26
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,3.25,12
2143,Legend (1985),Adventure|Fantasy|Romance,3.3666666666666667,15
2144,Sixteen Candles (1984),Comedy|Romance,3.8260869565217392,46
2145,Pretty in Pink (1986),Comedy|Drama|Romance,3.380952380952381,42
2146,St. Elmo's Fire (1985),Drama|Romance,3.1666666666666665,18
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,1.8,5
2148,House (1986),Comedy|Fantasy|Horror,3.6666666666666665,6
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,2,2
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,3.513888888888889,36
2151,"Gods Must Be Crazy II, The (1989)",Comedy,3.7,5
2152,Air Bud: Golden Receiver (1998),Children|Comedy,2.25,2
2153,"Avengers, The (1998)",Action|Adventure,2.1538461538461537,13
2154,How Stella Got Her Groove Back (1998),Drama|Romance,2.6666666666666665,6
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,3.3,10
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,3.125,8
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,3.736111111111111,36
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,3.3026315789473686,38
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,2.6666666666666665,9
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,3.1666666666666665,9
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,1,2
2165,Your Friends and Neighbors (1998),Comedy|Drama,3.9285714285714284,7
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,3.6875,8
2167,Blade (1998),Action|Horror|Thriller,3.310344827586207,58
2168,Dance with Me (1998),Drama|Romance,3.375,4
2169,Dead Man on Campus (1998),Comedy,2.75,6
2170,Wrongfully Accused (1998),Action|Comedy,3,4
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,3.875,4
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,3.5,3
2174,Beetlejuice (1988),Comedy|Fantasy,3.4375,104
2176,Rope (1948),Crime|Drama|Thriller,3.8333333333333335,12
2177,Family Plot (1976),Comedy|Thriller,4.25,2
2178,Frenzy (1972),Thriller,3.5555555555555554,9
2180,Torn Curtain (1966),Thriller,3.5,2
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,3.6,5
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,4,2
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,3.7222222222222223,9
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,3.6875,8
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,4.260869565217392,23
2187,Stage Fright (1950),Mystery|Romance|Thriller,4,2
2188,54 (1998),Drama,2.6333333333333333,15
2189,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi,4,1
2190,Why Do Fools Fall In Love? (1998),Drama,2,1
2191,"Merry War, A (1997)",Comedy,0.5,1
2193,Willow (1988),Action|Adventure|Fantasy,3.2023809523809526,42
2194,"Untouchables, The (1987)",Action|Crime|Drama,3.91025641025641,78
2195,Dirty Work (1998),Comedy,2.7857142857142856,7
2197,Firelight (1997),Drama,3,1
2200,Under Capricorn (1949),Drama,4,1
2201,"Paradine Case, The (1947)",Drama,4.5,2
2202,Lifeboat (1944),Drama|War,4.363636363636363,11
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,4.4,10
2204,Saboteur (1942),Mystery|Thriller,4.166666666666667,3
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,3.5,2
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,3.7,5
2207,Jamaica Inn (1939),Drama,4,1
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,4.071428571428571,14
2210,Sabotage (1936),Thriller,4,1
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,4,1
2214,Number Seventeen (a.k.a. Number 17) (1932),Thriller,3.5,1
2215,Rich and Strange (1931),Comedy|Romance,4,1
2219,Murder! (1930),Mystery|Thriller,4,1
2221,Blackmail (1929),Drama|Thriller,4,1
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,4,1
2231,Rounders (1998),Drama,3.8472222222222223,36
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,4.119047619047619,21
2236,Simon Birch (1998),Drama,2.5625,8
2237,Without Limits (1998),Drama,2,2
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,3.3333333333333335,3
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,3,3
2240,My Bodyguard (1980),Drama,3.1538461538461537,13
2241,Class (1983),Comedy,2.8333333333333335,6
2243,Broadcast News (1987),Comedy|Drama|Romance,3.9444444444444446,36
2244,"Allnighter, The (1987)",Comedy|Romance,3,1
2245,Working Girl (1988),Comedy|Drama|Romance,3.56,25
2246,Stars and Bars (1988),Action|Comedy|Romance,2,1
2247,Married to the Mob (1988),Comedy,3.40625,16
2248,Say Anything... (1989),Comedy|Drama|Romance,3.9361702127659575,47
2249,My Blue Heaven (1990),Comedy,3.4615384615384617,13
2250,Men Don't Leave (1990),Drama,3.2,5
2252,Hero (1992),Comedy|Drama,3.5384615384615383,13
2253,Toys (1992),Comedy|Fantasy,2.75,20
2254,Choices (1981),Drama,3,1
2255,Young Doctors in Love (1982),Comedy,2.4,5
2256,Parasite (1982),Horror|Sci-Fi,4,1
2257,No Small Affair (1984),Comedy|Romance,3.5,2
2259,Blame It on Rio (1984),Comedy|Romance,2.5,11
2260,Wisdom (1986),Crime|Drama,2,2
2261,One Crazy Summer (1986),Comedy,3.75,4
2262,About Last Night... (1986),Comedy|Drama|Romance,2.7058823529411766,17
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,3.375,8
2264,We're No Angels (1989),Comedy|Crime,3,4
2265,Nothing But Trouble (1991),Adventure|Comedy,2,3
2266,"Butcher's Wife, The (1991)",Comedy|Romance,2.6666666666666665,6
2267,Mortal Thoughts (1991),Mystery|Thriller,4.5,4
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,3.861842105263158,76
2269,Indecent Proposal (1993),Drama|Romance,2.7,15
2271,Permanent Midnight (1998),Drama,3.625,4
2272,One True Thing (1998),Drama,3.7,5
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,3.558139534883721,43
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,3.1666666666666665,3
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,3,2
2278,Ronin (1998),Action|Crime|Thriller,3.5625,40
2279,Urban Legend (1998),Horror|Thriller,3.409090909090909,11
2280,Clay Pigeons (1998),Crime,3.5,5
2282,Pecker (1998),Comedy|Drama,3.2857142857142856,14
2283,"Sheltering Sky, The (1990)",Drama,4,3
2284,Bandit Queen (1994),Drama,5,1
2285,If.... (1968),Drama,3.3333333333333335,3
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1.6666666666666667,3
2287,Them! (1954),Horror|Sci-Fi|Thriller,3.5,6
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,3.9242424242424243,33
2289,"Player, The (1992)",Comedy|Crime|Drama,4.204545454545454,44
2290,Stardust Memories (1980),Comedy|Drama,3.25,8
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,3.848314606741573,89
2292,Overnight Delivery (1998),Comedy|Romance,4,1
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,3.2735849056603774,53
2295,"Impostors, The (1998)",Comedy,4,2
2296,"Night at the Roxbury, A (1998)",Comedy,2.5625,8
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,3.0384615384615383,13
2300,"Producers, The (1968)",Comedy,4.212121212121212,33
2301,History of the World: Part I (1981),Comedy|Musical,3.6666666666666665,18
2302,My Cousin Vinny (1992),Comedy,3.5526315789473686,76
2303,Nashville (1975),Drama|Musical,4.023809523809524,21
2304,Love Is the Devil (1998),Drama,4.25,4
2305,Slam (1998),Drama,4.5,1
2306,Holy Man (1998),Comedy,2.8,5
2307,One Tough Cop (1998),Action|Crime,4,1
2310,"Mighty, The (1998)",Drama,4,5
2311,2010: The Year We Make Contact (1984),Sci-Fi,3.3333333333333335,15
2312,Children of a Lesser God (1986),Drama,3.7333333333333334,15
2313,"Elephant Man, The (1980)",Drama,3.857142857142857,28
2314,Beloved (1998),Drama,3.5,2
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,3,6
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,2.7857142857142856,14
2318,Happiness (1998),Comedy|Drama,4.326086956521739,23
2320,Apt Pupil (1998),Drama|Thriller,2.75,4
2321,Pleasantville (1998),Comedy|Drama|Fantasy,3.625,64
2322,Soldier (1998),Action|Sci-Fi|War,3,7
2323,"Cruise, The (1998)",Documentary,2,1
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,4.025252525252525,99
2325,Orgazmo (1997),Comedy,3.625,4
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,3.9,5
2328,Vampires (1998),Horror|Western,3.5,4
2329,American History X (1998),Crime|Drama,4.0233644859813085,107
2330,Hands on a Hard Body (1996),Comedy|Documentary,4.666666666666667,3
2331,Living Out Loud (1998),Comedy|Drama|Romance,3.7777777777777777,9
2333,Gods and Monsters (1998),Drama,3.608695652173913,23
2334,"Siege, The (1998)",Action|Thriller,3.34375,16
2335,"Waterboy, The (1998)",Comedy,3.3076923076923075,26
2336,Elizabeth (1998),Drama,3.7291666666666665,48
2337,Velvet Goldmine (1998),Drama,3.5833333333333335,6
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2.5,13
2339,I'll Be Home For Christmas (1998),Comedy|Romance,3,1
2340,Meet Joe Black (1998),Romance,2.9347826086956523,23
2342,Hard Core Logo (1996),Comedy|Drama,3,1
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,4.333333333333333,6
2345,Desert Bloom (1986),Drama,3.75,4
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,3.0714285714285716,14
2347,"Pope of Greenwich Village, The (1984)",Drama,3.3333333333333335,3
2348,Sid and Nancy (1986),Drama,3.4545454545454546,11
2349,Mona Lisa (1986),Comedy|Thriller,3.772727272727273,11
2350,Heart Condition (1990),Comedy,3,1
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,3.857142857142857,7
2352,"Big Chill, The (1983)",Comedy|Drama,3.7777777777777777,36
2353,Enemy of the State (1998),Action|Thriller,3.4776119402985075,67
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,2.5,2
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,3.6095238095238096,105
2356,Celebrity (1998),Comedy,3.15,10
2357,Central Station (Central do Brasil) (1998),Drama,4.318181818181818,11
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,4.133333333333334,30
2360,"Celebration, The (Festen) (1998)",Drama,3.3636363636363638,11
2361,Pink Flamingos (1972),Comedy,3.8125,8
2362,Glen or Glenda (1953),Drama,2.75,4
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,3.8636363636363638,11
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,2.75,4
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2.8,5
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,3.9347826086956523,23
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,2.727272727272727,11
2368,King Kong Lives (1986),Adventure|Sci-Fi,2.6666666666666665,3
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,2.9714285714285715,35
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,3.3333333333333335,3
2371,Fletch (1985),Comedy|Crime|Mystery,3.375,28
2372,Fletch Lives (1989),Comedy,2.5,11
2373,Red Sonja (1985),Action|Adventure|Fantasy,2.5833333333333335,6
2374,Gung Ho (1986),Comedy|Drama,3.1875,8
2375,"Money Pit, The (1986)",Comedy,2.7045454545454546,22
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,3.1842105263157894,19
2377,Lifeforce (1985),Horror|Sci-Fi,2.5,2
2378,Police Academy (1984),Comedy|Crime,2.6363636363636362,22
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,2.4210526315789473,19
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,1.8333333333333333,15
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,1.9642857142857142,14
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,1.8076923076923077,13
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,1.7083333333333333,12
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,3.1166666666666667,30
2385,Home Fries (1998),Comedy|Romance,2.25,8
2386,Jerry Springer: Ringmaster (1998),Comedy|Drama,3,3
2387,Very Bad Things (1998),Comedy|Crime,3.0384615384615383,13
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,4,1
2389,Psycho (1998),Crime|Horror|Thriller,2.6923076923076925,13
2390,Little Voice (1998),Comedy,3.409090909090909,11
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,3.7580645161290325,31
2392,Jack Frost (1998),Children|Comedy|Drama,1.85,10
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,3.4705882352941178,17
2394,"Prince of Egypt, The (1998)",Animation|Musical,3.5142857142857142,35
2395,Rushmore (1998),Comedy|Drama,3.963235294117647,68
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,3.9669421487603307,121
2397,Mass Appeal (1984),Drama,3.5,2
2398,Miracle on 34th Street (1947),Comedy|Drama,3.659090909090909,22
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,2.25,2
2400,Prancer (1989),Children|Drama|Fantasy,2,1
2401,Pale Rider (1985),Western,3.642857142857143,7
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,2.5357142857142856,14
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,3.4722222222222223,18
2404,Rambo III (1988),Action|Adventure|Thriller|War,2.230769230769231,13
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,3.3225806451612905,31
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.5846153846153848,65
2407,Cocoon (1985),Comedy|Sci-Fi,3.2093023255813953,43
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,2.4375,8
2409,Rocky II (1979),Action|Drama,3.4705882352941178,17
2410,Rocky III (1982),Action|Drama,3.0714285714285716,21
2411,Rocky IV (1985),Action|Drama,2.8333333333333335,21
2412,Rocky V (1990),Action|Drama,2.6315789473684212,19
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,3.1315789473684212,19
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,3.3333333333333335,9
2415,Violets Are Blue... (1986),Drama|Romance,4,2
2416,Back to School (1986),Comedy,2.7142857142857144,14
2417,Heartburn (1986),Comedy|Drama,3,5
2418,Nothing in Common (1986),Comedy,3.5,6
2419,Extremities (1986),Drama|Thriller,3,3
2420,"Karate Kid, The (1984)",Drama,3.3684210526315788,38
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2.574074074074074,27
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,2.236842105263158,19
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,3.74,25
2424,You've Got Mail (1998),Comedy|Romance,3.2416666666666667,60
2425,"General, The (1998)",Crime,3.6,5
2427,"Thin Red Line, The (1998)",Action|Drama|War,3.3472222222222223,36
2428,"Faculty, The (1998)",Horror|Sci-Fi,2.590909090909091,22
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,3,8
2430,Mighty Joe Young (1949),Adventure|Children|Drama,3.8,5
2431,Patch Adams (1998),Comedy|Drama,3.107142857142857,28
2432,Stepmom (1998),Drama,3.9,5
2433,"Civil Action, A (1998)",Drama,3.1578947368421053,19
2434,Down in the Delta (1998),Drama,3.75,4
2435,Hurlyburly (1998),Drama,3,4
2436,Tea with Mussolini (1999),Comedy|Drama|War,3.5,8
2437,Wilde (1997),Drama,3,1
2438,Outside Ozona (1998),Comedy|Drama|Thriller,4,1
2439,Affliction (1997),Drama,3.4,10
2440,Another Day in Paradise (1998),Drama,4,4
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,3,2
2442,Hilary and Jackie (1998),Drama,4,7
2443,Playing by Heart (1998),Drama|Romance,4,5
2445,At First Sight (1999),Drama,2.625,4
2446,In Dreams (1999),Horror|Thriller,1.4,5
2447,Varsity Blues (1999),Comedy|Drama,2.923076923076923,13
2448,Virus (1999),Horror|Sci-Fi,2,2
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,2,2
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,1.7916666666666667,12
2451,"Gate, The (1987)",Horror,3.8333333333333335,3
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,3.2857142857142856,7
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,3.6785714285714284,14
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,3.393617021276596,47
2456,"Fly II, The (1989)",Horror|Sci-Fi,2.2142857142857144,7
2457,Running Scared (1986),Action|Comedy,3.2,5
2458,Armed and Dangerous (1986),Comedy|Crime,3,5
2459,"Texas Chainsaw Massacre, The (1974)",Horror,3.5,17
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,3.4,5
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,3.25,2
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,2.125,4
2463,Ruthless People (1986),Comedy,3.725,20
2464,Trick or Treat (1986),Horror,2.5,2
2465,Deadly Friend (1986),Horror,4,2
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,4.239130434782608,23
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2.966666666666667,15
2469,Peggy Sue Got Married (1986),Comedy|Drama,3.3181818181818183,22
2470,Crocodile Dundee (1986),Adventure|Comedy,3.2333333333333334,60
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,2.6136363636363638,22
2472,Tough Guys (1986),Comedy,3.25,4
2473,Soul Man (1986),Comedy,2.0555555555555554,9
2474,"Color of Money, The (1986)",Drama,3.823529411764706,17
2475,52 Pick-Up (1986),Action|Mystery|Thriller,3.5,4
2476,Heartbreak Ridge (1986),Action|War,2.6666666666666665,3
2478,¡Three Amigos! (1986),Comedy|Western,3.2580645161290325,31
2479,Gloria (1999),Drama|Thriller,2,1
2481,My Name Is Joe (1998),Drama|Romance,3.75,2
2482,Still Crazy (1998),Comedy|Romance,3.25,4
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,2.75,2
2485,She's All That (1999),Comedy|Romance,3.189655172413793,29
2486,"24 Hour Woman, The (1998)",Comedy|Drama,3,1
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,3,1
2488,Peeping Tom (1960),Drama|Horror|Thriller,3.8,5
2490,Payback (1999),Action|Thriller,3.5625,32
2491,Simply Irresistible (1999),Comedy|Romance,3.1,5
2492,20 Dates (1998),Comedy|Romance,3.1,5
2493,"Harmonists, The (1997)",Drama,3.5,1
2494,"Last Days, The (1998)",Documentary,4,2
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,3.875,4
2496,Blast from the Past (1999),Comedy|Romance,3.3095238095238093,21
2497,Message in a Bottle (1999),Romance,1.8,10
2498,My Favorite Martian (1999),Comedy|Sci-Fi,2.3333333333333335,3
2499,God Said 'Ha!' (1998),Comedy,3.5,2
2500,Jawbreaker (1999),Comedy,2.1666666666666665,3
2501,October Sky (1999),Drama,4.1,35
2502,Office Space (1999),Comedy|Crime,3.9150943396226414,106
2504,200 Cigarettes (1999),Comedy|Drama,3.5,7
2505,8MM (1999),Drama|Mystery|Thriller,2.3055555555555554,18
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,2.75,4
